unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
131240,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00.000,32.30
131373,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00.000,85.00
151606,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,2009-01-01T00:00:00.000,2.20
151622,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,6.80
151616,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,2009-01-01T00:00:00.000,4.20
151520,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,2009-01-01T00:00:00.000,15.90
227564,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,414,Rockaway and Broad Channel (CD14),2011,2011-01-01T00:00:00.000,1.50
227546,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01T00:00:00.000,2.10
227557,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,407,Flushing and Whitestone (CD7),2011,2011-01-01T00:00:00.000,1.90
227623,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,414,Rockaway and Broad Channel (CD14),2011,2011-01-01T00:00:00.000,0.80
227574,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,107,Upper West Side (CD7),2011,2011-01-01T00:00:00.000,2.43
227598,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,307,Sunset Park (CD7),2011,2011-01-01T00:00:00.000,1.52
227586,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2011,2011-01-01T00:00:00.000,1.63
151496,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00.000,113.70
151489,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00.000,95.00
151482,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00.000,58.10
151510,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,2009-01-01T00:00:00.000,7.80
227539,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,307,Sunset Park (CD7),2011,2011-01-01T00:00:00.000,2.10
227527,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2011,2011-01-01T00:00:00.000,2.20
227605,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01T00:00:00.000,1.40
227616,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,407,Flushing and Whitestone (CD7),2011,2011-01-01T00:00:00.000,1.32
151500,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,2009-01-01T00:00:00.000,24.10
151526,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,37.90
518651,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,2012-01-02T00:00:00.000,10.50
518679,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,2012-01-02T00:00:00.000,2.00
518689,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,2012-01-02T00:00:00.000,3.80
629054,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2015-2017,2015-01-01T00:00:00.000,1.70
151712,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,504,South Beach - Tottenville,2005,2005-01-01T00:00:00.000,5.80
325385,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,314,Flatbush and Midwood (CD14),2016,2016-01-01T00:00:00.000,19.50
154538,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,314,Flatbush and Midwood (CD14),2005,2005-01-01T00:00:00.000,23.90
154507,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,107,Upper West Side (CD7),2005,2005-01-01T00:00:00.000,48.80
325171,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,314,Flatbush and Midwood (CD14),2016,2016-01-01T00:00:00.000,0.70
518743,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,5,Staten Island,2012-2014,2012-01-02T00:00:00.000,47.85
628420,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2015-2017,2015-01-01T00:00:00.000,29.70
518754,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204,East New York,2012-2014,2012-01-02T00:00:00.000,38.57
628399,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204,East New York,2015-2017,2015-01-01T00:00:00.000,37.10
628392,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2015-2017,2015-01-01T00:00:00.000,42.80
518765,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,2012-01-02T00:00:00.000,44.15
518785,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,2012-01-02T00:00:00.000,44.68
628430,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2015-2017,2015-01-01T00:00:00.000,45.90
628410,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,304,Upper West Side,2015-2017,2015-01-01T00:00:00.000,40.50
131414,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00.000,121.90
131428,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00.000,184.60
131044,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00.000,138.70
131140,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00.000,40.10
518747,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,2012-01-02T00:00:00.000,45.40
518775,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,2012-01-02T00:00:00.000,28.43
216566,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2009,2009-06-01T00:00:00.000,26.29
216458,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2009,2009-06-01T00:00:00.000,24.49
671117,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2020,2020-06-01T00:00:00.000,28.86
121662,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,26.90
549422,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2017,2017-06-01T00:00:00.000,27.73
605325,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2018,2018-06-01T00:00:00.000,30.16
670884,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2020,2020-06-01T00:00:00.000,29.81
131074,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00.000,49.90
131133,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00.000,31.40
628447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2015-2017,2015-01-01T00:00:00.000,118.40
518898,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2012-2014,2012-01-02T00:00:00.000,141.58
518891,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2012-2014,2012-01-02T00:00:00.000,133.94
151462,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2009-2011,2009-01-01T00:00:00.000,27.50
151544,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00.000,41.20
154479,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,314,Flatbush and Midwood (CD14),2005,2005-01-01T00:00:00.000,1.10
154448,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,107,Upper West Side (CD7),2005,2005-01-01T00:00:00.000,2.10
154497,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,414,Rockaway and Broad Channel (CD14),2005,2005-01-01T00:00:00.000,0.20
154556,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,414,Rockaway and Broad Channel (CD14),2005,2005-01-01T00:00:00.000,5.10
121692,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,28.61
216462,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2013,2013-06-01T00:00:00.000,29.59
216461,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,2012-06-01T00:00:00.000,32.21
216390,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,2013-06-01T00:00:00.000,30.30
743631,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2021,2021-06-01T00:00:00.000,29.84
213583,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2014,2013-12-01T00:00:00.000,25.10
741143,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2021,2021-06-01T00:00:00.000,15.69
175301,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2009-10,2009-12-01T00:00:00.000,26.84
175385,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2011-12,2011-12-01T00:00:00.000,24.24
216504,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2013,2013-06-01T00:00:00.000,30.75
216503,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2012,2012-06-01T00:00:00.000,33.48
743612,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2021,2021-06-01T00:00:00.000,30.43
518665,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,2012-01-02T00:00:00.000,12.90
629030,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2015-2017,2015-01-01T00:00:00.000,4.60
629044,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2015-2017,2015-01-01T00:00:00.000,1.20
131380,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00.000,106.80
518583,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,2012-01-02T00:00:00.000,9.80
176687,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2013,2012-12-01T00:00:00.000,20.19
216317,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2012,2012-06-01T00:00:00.000,30.16
216318,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2013,2013-06-01T00:00:00.000,26.92
743643,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2021,2021-06-01T00:00:00.000,27.81
167723,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2012,2011-12-01T00:00:00.000,20.49
167716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2012,2011-12-01T00:00:00.000,21.24
175889,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2009,2009-06-01T00:00:00.000,19.51
175343,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2010-11,2010-12-01T00:00:00.000,30.26
130914,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00.000,15.10
131517,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00.000,13.90
325396,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,407,Flushing and Whitestone (CD7),2016,2016-01-01T00:00:00.000,19.50
325164,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,307,Sunset Park (CD7),2016,2016-01-01T00:00:00.000,1.90
151718,644,Annual vehicle miles travelled (cars),million miles,per km2,Borough,5,Staten Island,2005,2005-01-01T00:00:00.000,9.80
325304,644,Annual vehicle miles travelled (cars),million miles,per km2,Borough,5,Staten Island,2016,2016-01-01T00:00:00.000,9.20
325182,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,407,Flushing and Whitestone (CD7),2016,2016-01-01T00:00:00.000,1.10
151404,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2009-2011,2009-01-01T00:00:00.000,4.10
151430,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,7.80
131510,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00.000,19.70
628536,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2015-2017,2015-01-01T00:00:00.000,15.90
131476,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00.000,26.90
131469,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00.000,22.40
131462,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00.000,19.30
131480,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,2009-01-01T00:00:00.000,12.00
131490,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,2009-01-01T00:00:00.000,12.50
131500,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,2009-01-01T00:00:00.000,15.20
412459,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2016,2015-12-31T00:00:00.000,18.26
176015,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2012,2012-06-01T00:00:00.000,16.61
176057,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2013,2013-06-01T00:00:00.000,16.61
743716,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2021,2021-06-01T00:00:00.000,31.08
222461,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2009,2009-06-01T00:00:00.000,26.28
222419,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2009,2009-06-01T00:00:00.000,26.72
219989,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2009,2009-06-01T00:00:00.000,26.72
151568,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,2009-01-01T00:00:00.000,7.20
151548,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2009-2011,2009-01-01T00:00:00.000,11.50
518535,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2012-2014,2012-01-02T00:00:00.000,19.50
667490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2019-20,2019-12-01T00:00:00.000,20.96
643535,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2019,2019-06-01T00:00:00.000,12.56
338239,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2015,2015-06-01T00:00:00.000,32.50
667460,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2019-20,2019-12-01T00:00:00.000,20.09
151478,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,67.90
628868,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2015-2017,2015-01-01T00:00:00.000,52.00
518599,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,2012-01-02T00:00:00.000,12.30
628964,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2015-2017,2015-01-01T00:00:00.000,11.20
518503,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,2012-01-02T00:00:00.000,62.50
643520,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2019,2019-06-01T00:00:00.000,12.99
216459,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2010,2010-06-01T00:00:00.000,32.58
216460,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,2011-06-01T00:00:00.000,31.37
412101,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2016,2016-06-01T00:00:00.000,33.19
412089,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2016,2016-06-01T00:00:00.000,32.46
216501,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2010,2010-06-01T00:00:00.000,33.38
216502,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2011,2011-06-01T00:00:00.000,32.80
412108,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2016,2016-06-01T00:00:00.000,33.56
171601,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2009-10,2009-12-01T00:00:00.000,27.50
171669,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2011-12,2011-12-01T00:00:00.000,24.12
211764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2014,2013-12-01T00:00:00.000,20.23
549912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2016-17,2016-12-01T00:00:00.000,24.33
667359,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2020,2020-06-01T00:00:00.000,11.77
172111,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2010,2010-06-01T00:00:00.000,19.51
412577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2015-16,2015-12-01T00:00:00.000,23.69
412578,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2016,2016-06-01T00:00:00.000,15.07
602852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2018,2018-01-01T00:00:00.000,19.67
741044,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2021,2021-06-01T00:00:00.000,13.69
172213,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2013,2013-06-01T00:00:00.000,16.77
172179,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,2012-06-01T00:00:00.000,17.13
172706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2012,2011-12-01T00:00:00.000,17.34
172711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2012,2011-12-01T00:00:00.000,18.39
336776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2015,2015-06-01T00:00:00.000,17.25
643604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2019,2019-06-01T00:00:00.000,13.09
667628,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2019-20,2019-12-01T00:00:00.000,23.68
643568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2019,2019-06-01T00:00:00.000,18.89
171635,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2010-11,2010-12-01T00:00:00.000,30.60
172723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2013,2012-12-01T00:00:00.000,20.59
151585,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00.000,11.50
151578,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00.000,11.70
131037,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00.000,136.80
131030,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00.000,114.60
131154,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00.000,7.50
131048,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00.000,80.50
131144,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00.000,10.60
130808,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00.000,113.20
518551,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2012-2014,2012-01-02T00:00:00.000,37.90
628916,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2015-2017,2015-01-01T00:00:00.000,33.90
518946,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2012-2014,2012-01-02T00:00:00.000,84.95
131356,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00.000,3.30
131222,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00.000,79.70
131236,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00.000,118.40
131308,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00.000,16.30
131602,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,51.70
628388,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,5,Staten Island,2015-2017,2015-01-01T00:00:00.000,46.90
131506,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00.000,16.30
629156,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,5,Staten Island,2015-2017,2015-01-01T00:00:00.000,7.50
547619,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2016-17,2016-12-01T00:00:00.000,8.58
547617,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2017,2017-06-01T00:00:00.000,10.12
605913,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2018,2018-06-01T00:00:00.000,9.48
669569,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2020,2020-06-01T00:00:00.000,7.23
177184,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2009-10,2009-12-01T00:00:00.000,10.14
177268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2011-12,2011-12-01T00:00:00.000,9.45
